Rank,Title,Genre,Year,Metascore,Mean Lead Roles Exp.,Revenue^{1/3},Votes^{1/3},ln(Runtime),ln(Director Exp),Rating^2,Action,Adventure,Sci-Fi,Thriller,Comedy,Drama,Romance,Crime
600,Megamind,"Animation,Action,Comedy",2010,0.20138914158606278,1.111318314706116,0.9166812812399444,0.27215623993991306,-1.127700871382861,-0.1611800651396621,0.5271708755345708,1,0,0,0,1,0,0,0
601,Gangster Squad,"Action,Crime,Drama",2013,-1.1556085359334662,0.8493046595715872,-0.04233692366504361,0.2582819848401146,-0.014343817818798938,-0.7299932198989435,-0.2033896334147279,1,0,0,0,0,1,0,1
602,Blood Father,"Action,Crime,Drama",2016,0.37838883865382744,-0.04902787231822632,0.49755089780072165,-0.9404804451548923,-1.6188309469519884,0.055072659811062526,-0.5451875858160063,1,0,0,0,0,1,0,1
604,Kung Fu Panda 3,"Animation,Action,Adventure",2016,0.37838883865382744,1.560484580651023,0.8841822707022017,-0.377469451610949,-1.127700871382861,-1.7023857306291776,0.40106221625165644,1,1,0,0,0,0,0,0
605,The Rise of the Krays,"Crime,Drama",2015,1.7943864151959448,-1.9766997636651178,-1.003235217687662,-2.1511554023354393,-0.1869992407394412,-0.41695275143682026,-1.8454113487674377,0,0,0,0,0,1,0,1
608,Horrible Bosses,"Comedy,Crime",2011,-0.15261025254946656,-0.42333309393898194,0.6950749428512932,1.0688394855939092,-0.9282037850030305,0.055072659811062526,0.03317281710218842,0,0,0,0,1,0,0,1
609,Mommy,Drama,2014,0.8503880308345332,-1.78954715285474,-1.2007354321225698,-1.0503705550295226,1.3144531059293265,0.055072659811062526,1.5986596219935423,0,0,0,0,0,1,0,0
610,Hellboy II: The Golden Army,"Action,Adventure,Fantasy",2008,1.086387626924886,1.0177420093009273,0.3210296402631338,0.44497908012563975,0.37132139026787947,0.5554397592934142,0.15406318703546468,1,1,0,0,0,0,0,0
611,Beautiful Creatures,"Drama,Fantasy,Romance",2013,-0.44760974766240763,-0.841307258082159,-0.5434071959869494,-0.5500508857021902,0.5817218597528382,0.24239929083129033,-0.7643557385007963,0,0,0,0,0,1,1,0
612,Toni Erdmann,"Comedy,Drama",2016,1.9713861122637093,-1.7645934714133564,-1.4122337765926223,-1.22534782831819,2.2969843463320965,-0.7299932198989435,0.9159334320825904,0,0,0,0,1,1,0,0
613,The Lovely Bones,"Drama,Fantasy,Thriller",2009,-1.03760873788829,1.7102066692993252,-0.07218241955810278,-0.056714975195249526,1.1270926590925054,1.1242529140526953,-0.2033896334147279,0,0,0,1,0,1,0,0
614,The Assassination of Jesse James by the Coward Robert Ford,"Biography,Crime,Drama",2007,0.49638863669900385,1.4294777530837586,-1.1686589817509394,0.029946506710352958,2.217273514895397,-0.41695275143682026,0.784606483450038,0,0,0,0,0,1,0,1
615,Don Jon,"Comedy,Drama,Romance",2013,0.37838883865382744,-0.7414925323166243,-0.423262487392287,0.35855583577877287,-1.474630734359638,-1.7023857306291776,-0.31906171399836736,0,0,0,0,1,1,1,0
616,Bastille Day,"Action,Crime,Drama",2016,-0.6836093437527605,-0.591770443668322,-1.8594065262467656,-1.2990151550929718,-1.3336000152441327,-0.7299932198989435,-0.6556413770500084,1,0,0,0,0,1,0,1
617,2307: Winter's Dream,Sci-Fi,2016,-0.38860984863981946,-1.9018387193409667,-0.5102901549003209,-2.4332438976467623,-0.7347226118427373,-2.6747782413594114,-2.715995955265352,0,0,1,0,0,0,0,0
619,Mr. Right,"Action,Comedy,Romance",2015,-0.44760974766240763,1.2610404033544185,-1.876938882206096,-1.112974995865344,-1.127700871382861,-0.41695275143682026,-0.6556413770500084,1,0,0,0,1,0,1,0
620,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",2013,-0.3296099496172312,0.7370130930853606,0.1218967541378385,0.6007740024540895,0.04219081585673559,0.055072659811062526,0.5271708755345708,0,1,0,0,1,1,0,0
621,Dope,"Comedy,Crime,Drama",2015,0.7323882327893567,-1.7645934714133564,-0.596410936568418,-0.6077302483294234,-0.6089021214952275,-0.1611800651396621,0.5271708755345708,0,0,0,0,1,1,0,1
622,Underworld Awakening,"Action,Fantasy,Horror",2012,-1.2146084349560544,0.10069421633007594,0.17162715950638455,-0.08159391129300769,-1.6188309469519884,-0.41695275143682026,-0.5451875858160063,1,0,0,0,0,0,0,0
623,Antichrist,"Drama,Horror",2009,-0.6246094447301723,1.1050798943457696,-1.6380589154809382,-0.3398498043167077,-0.3047390471200417,1.6615396667171016,-0.31906171399836736,0,0,0,0,0,1,0,0
624,Friday the 13th,Horror,2009,-1.5096079300689955,-1.6647787456478214,0.20304359412983924,-0.4815909978938482,-0.9940160482195343,0.055072659811062526,-1.3801138817580632,0,0,0,0,0,0,0,0
625,Taken 3,"Action,Thriller",2014,-1.9816071222497014,1.9535050633528164,0.4543209502909509,0.03744527315404637,-0.2455990947139204,0.055072659811062526,-0.9765661720527359,1,0,0,1,0,0,0,0
626,Total Recall,"Action,Adventure,Mystery",2012,-0.9786088388657016,-0.192511540606183,0.1299524685653532,0.4151022803230409,0.26347617245303195,-0.41695275143682026,-0.6556413770500084,1,1,0,0,0,0,0,0
627,X-Men: The Last Stand,"Action,Adventure,Fantasy",2006,-0.09361035352687833,1.298470925516494,1.4054368608598635,1.196879462642224,-0.5469051231300567,0.9235016269696846,-0.2033896334147279,1,1,0,0,0,0,0,0
630,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Family",2014,-0.7426092427753488,2.0096508465959295,0.6651530418631141,-0.5187317422859334,-0.9282037850030305,0.9235016269696846,-0.7643557385007963,0,1,0,0,1,0,0,0
631,Love & Other Drugs,"Comedy,Drama,Romance",2010,-0.270610050594643,1.1861793590302674,-0.26456671410659854,0.0809802882226218,-0.07138098816009314,1.0274651705412963,-0.2033896334147279,0,0,0,0,1,1,1,0
632,The Interview,Comedy,2014,-0.44760974766240763,1.0926030536250784,-1.026201513705298,0.6526114760831019,-0.07138098816009314,-1.1335725758698958,-0.31906171399836736,0,0,0,0,1,0,0,0
633,The Host,"Comedy,Drama,Horror",2006,1.4993869200830037,-2.0141302858271937,-1.3219773969622013,-0.5328829059031409,0.37132139026787947,-2.6747782413594114,0.15406318703546468,0,0,0,0,1,1,0,0
636,Knocked Up,"Comedy,Romance",2007,1.4993869200830037,0.8867351817336628,0.9192799031554909,0.8505918966106139,0.835376997764085,-0.1611800651396621,0.15406318703546468,0,0,0,0,1,0,1,0
637,Source Code,"Mystery,Romance,Sci-Fi",2011,0.8503880308345332,-0.44204835502001977,0.07706717648114281,1.191467551454979,-1.2642302648746795,-0.7299932198989435,0.784606483450038,0,0,1,0,0,0,1,0
638,Lawless,"Crime,Drama",2012,-0.09361035352687833,0.2878468271404538,-0.17625239915831314,0.33420722131884567,0.15378735760971712,-0.1611800651396621,0.5271708755345708,0,0,0,0,0,1,0,1
639,Unfriended,"Drama,Horror,Mystery",2014,-0.034610454504290115,-1.78954715285474,-0.2797865770063864,-0.7987481939181444,-1.9941800122805722,-0.41695275143682026,-1.3801138817580632,0,0,0,0,0,1,0,0
640,American Reunion,Comedy,2012,-0.6246094447301723,-1.0908440724959962,0.10294850624666298,0.24164369190514823,-0.014343817818798938,-1.1335725758698958,-0.2033896334147279,0,0,0,0,1,0,0,0
641,The Pursuit of Happyness,"Biography,Drama",2006,0.260389040608651,-0.5543399215062464,1.0088237253594736,1.0427019831178361,0.20886614569456943,0.4076330896196196,1.4586355244449267,0,0,0,0,0,1,0,0
642,Relatos salvajes,"Comedy,Drama,Thriller",2014,1.0273877279022978,-1.6959708474495512,-1.2354334644716618,-0.20825067450817233,0.47738396064428645,-2.6747782413594114,1.5986596219935423,0,0,0,1,1,1,0,0
644,Frantz,"Drama,History,War",2016,0.791388131811945,-1.4713877144770977,-1.5179906113181425,-1.9094928983560413,-0.014343817818798938,1.5278322700236477,0.784606483450038,0,0,0,0,0,1,0,0
647,Burnt,"Comedy,Drama",2015,-1.03760873788829,0.26913156605941596,-0.7112722131991246,-0.5028847410928972,-0.7347226118427373,-0.7299932198989435,-0.31906171399836736,0,0,0,0,1,1,0,0
650,Vampire Academy,"Action,Comedy,Fantasy",2014,-1.7456075261593484,-0.42333309393898194,-0.9397580822831313,-0.8850203856998788,-0.5469051231300567,0.6891471559868676,-1.3801138817580632,1,0,0,0,1,0,0,0
651,Sweeney Todd: The Demon Barber of Fleet Street,"Drama,Horror,Musical",2007,1.381387122037827,1.130033575787154,0.05319689186198419,0.7985247671598255,0.15378735760971712,1.6615396667171016,0.6550189646006985,0,0,0,0,0,1,0,0
653,Insidious,"Horror,Mystery,Thriller",2010,-0.44760974766240763,0.7744436152474361,0.06781906754620363,0.45971478437250585,-0.6089021214952275,0.5554397592934142,-0.0859781230478768,0,0,0,1,0,0,0,0
654,Popstar: Never Stop Never Stopping,"Comedy,Music",2016,0.49638863669900385,-0.16755785916479884,-0.8683541604956543,-1.097881248783345,-1.6921647670178006,-0.41695275143682026,-0.2033896334147279,0,0,0,0,1,0,0,0
656,Public Enemies,"Biography,Crime,Drama",2009,0.6143884347441803,0.6247215265991338,0.5251035827140917,0.5570799680143484,1.360450718052454,0.9235016269696846,0.15406318703546468,0,0,0,0,0,1,0,1
657,Boyhood,Drama,2014,2.3843854054218268,-1.11579775393738,-0.4039854654940574,0.759548387858273,2.414724152712697,1.4558746588380362,1.3203508566795241,0,0,0,0,0,1,0,0
658,Teenage Mutant Ninja Turtles,"Action,Adventure,Comedy",2014,-1.6866076271367603,0.007117910924887027,1.176840606393547,0.24196006489570762,-0.7347226118427373,0.24239929083129033,-1.0800622441538863,1,1,0,0,1,0,0,0
659,Eastern Promises,"Crime,Drama,Mystery",2007,1.322387223015239,0.8305893984905495,-0.6064728082314242,0.3482197815368074,-0.7985702969717113,1.6615396667171016,1.0489998104983562,0,0,0,0,0,1,0,1
660,The Daughter,Drama,2015,0.14238924256347454,0.26913156605941596,-1.876938882206096,-2.026364504269146,-1.0605103159446678,-1.7023857306291776,-0.2033896334147279,0,0,0,0,0,1,0,0
661,Pineapple Express,"Action,Comedy,Crime",2008,0.260389040608651,1.6914914082182875,0.43631913696564817,0.6801382246033559,-0.1289297094574005,0.811212445590572,0.15406318703546468,1,0,0,0,1,0,0,1
662,The First Time,"Comedy,Drama,Romance",2012,-0.270610050594643,-1.1719435371804932,-1.898961726787738,-0.7522631998817234,-1.127700871382861,-1.1335725758698958,0.03317281710218842,0,0,0,0,1,1,1,0
663,Gone Baby Gone,"Crime,Drama,Mystery",2007,0.7323882327893567,2.1780881963252696,-0.5217560028496134,0.39343626724819875,0.04219081585673559,-0.41695275143682026,1.0489998104983562,0,0,0,0,0,1,0,1
664,The Heat,"Action,Comedy,Crime",2013,0.024389444518298106,-0.7664462137580079,0.9898231099880583,0.007472442261338258,0.20886614569456943,0.055072659811062526,-0.31906171399836736,1,0,0,0,1,0,0,1
665,L'avenir,Drama,2016,1.6763866171507682,-0.042789451957880746,-1.684364024626593,-1.8183379592492923,-0.671503978173847,-0.1611800651396621,0.2766929867519538,0,0,0,0,0,1,0,0
666,Anna Karenina,"Drama,Romance",2012,0.20138914158606278,-0.017835770516496593,-0.7396820745723658,-0.5146562955827303,0.835376997764085,0.055072659811062526,-0.31906171399836736,0,0,0,0,0,1,1,0
667,Regression,"Crime,Drama,Mystery",2015,-1.627607728114172,0.7058209912836311,-1.8446011197767924,-1.1852218706739637,-0.42467972452665154,0.055072659811062526,-1.2818360990065498,0,0,0,0,0,1,0,1
668,Ted 2,"Adventure,Comedy,Romance",2015,-0.6836093437527605,-0.25489574420964195,0.37720553951832503,-0.018172774670082114,0.09823169096841443,-0.7299932198989435,-0.6556413770500084,0,1,0,0,1,0,1,0
669,Pain & Gain,"Comedy,Crime,Drama",2013,-0.8606090408205251,-0.0677431333992641,0.012487132842475336,0.1864234041426218,0.835376997764085,1.0274651705412963,-0.4329943647987933,0,0,0,0,1,1,0,1
670,Blood Diamond,"Adventure,Drama,Thriller",2006,0.260389040608651,-0.14260417772341524,0.11114576156819833,1.2467532093216993,1.4964976393147607,1.0274651705412963,1.4586355244449267,0,1,0,1,0,1,0,0
672,Child 44,"Crime,Drama,Thriller",2015,-1.096608636910878,0.5311452211939449,-1.453722170193819,-0.834827505231688,1.2214567040527415,-0.41695275143682026,-0.4329943647987933,0,0,0,1,0,1,0,1
673,The Hurt Locker,"Drama,History,Thriller",2008,2.0303860112862977,-0.21746522204756635,-0.6472998406732047,1.0103521948175154,0.9340964743617057,0.811212445590572,0.9159334320825904,0,0,0,1,0,1,0,0
674,Green Lantern,"Action,Adventure,Sci-Fi",2011,-1.2146084349560544,-0.591770443668322,0.6877339575401233,0.5176205400773627,0.04219081585673559,0.9235016269696846,-1.3801138817580632,1,1,1,0,0,0,0,0
676,The Mist,Horror,2007,-0.09361035352687833,0.30656208822149156,-0.39902086585544577,0.5244343602552717,0.6843902806645329,-0.1611800651396621,0.40106221625165644,0,0,0,0,0,0,0,0
677,Escape Plan,"Action,Crime,Mystery",2013,-0.6246094447301723,1.7476371914614008,-0.4091980252188435,0.2945746414596992,0.09823169096841443,0.24239929083129033,-0.2033896334147279,1,0,0,0,0,0,0,1
678,"Love, Rosie","Comedy,Romance",2014,-0.9196089398431134,-1.2093740593425688,-1.9303567102625143,-0.4643122728044344,-0.671503978173847,-1.1335725758698958,0.40106221625165644,0,0,0,0,1,0,1,0
679,The DUFF,Comedy,2015,-0.21161015157205476,0.06326369416800037,-0.23452547931553522,-0.7051528280687304,-0.7347226118427373,-0.7299932198989435,-0.4329943647987933,0,0,0,0,1,0,0,0
680,The Age of Shadows,"Action,Drama,Thriller",2016,1.086387626924886,-2.0141302858271937,-1.5945985322179195,-2.0638151550566364,1.360450718052454,-2.6747782413594114,0.40106221625165644,1,0,0,1,0,1,0,0
681,The Hunger Games: Mockingjay - Part 1,"Action,Adventure,Sci-Fi",2014,0.260389040608651,0.4749994379508316,1.8507170444067982,0.9366463205655057,0.529764981435487,0.055072659811062526,-0.2033896334147279,1,1,1,0,0,0,0,0
682,We Need to Talk About Kevin,"Drama,Mystery,Thriller",2011,0.49638863669900385,0.4562841768697938,-1.3768194193578118,-0.24902234166960857,-0.07138098816009314,-0.7299932198989435,0.784606483450038,0,0,0,1,0,1,0,0
683,Love & Friendship,"Comedy,Drama,Romance",2016,1.61738671812818,-0.14260417772341524,-0.6995951878405053,-1.4249568273960282,-1.474630734359638,-0.1611800651396621,-0.4329943647987933,0,0,0,0,1,1,1,0
684,The Mortal Instruments: City of Bones,"Action,Fantasy,Horror",2013,-1.568607829091584,-1.4651492941167519,-0.28674051592990973,-0.1911109242114674,0.8849265830824906,0.055072659811062526,-1.0800622441538863,1,0,0,0,0,0,0,0
685,Seven Pounds,"Drama,Romance",2008,-1.3916081320238192,0.13188631813180565,0.25887121060360835,0.5792701303867316,0.529764981435487,0.4076330896196196,1.0489998104983562,0,0,0,0,0,1,1,0
686,The King's Speech,"Biography,Drama",2010,1.6763866171507682,0.33151576966287544,0.8516445146144918,1.576725274514921,0.26347617245303195,0.6891471559868676,1.4586355244449267,0,0,0,0,0,1,0,0
687,Hunger,"Biography,Drama",2008,1.322387223015239,-1.6772555863685135,-1.753257918676606,-0.7465271246710083,-1.0605103159446678,-0.7299932198989435,0.9159334320825904,0,0,0,0,0,1,0,0
688,Jumper,"Action,Adventure,Sci-Fi",2008,-1.4506080310464073,1.5292924788492934,0.3662988851944168,0.6125880101919937,-1.6188309469519884,0.5554397592934142,-0.8713306701683731,1,1,1,0,0,0,0,0
689,Toy Story 3,"Animation,Adventure,Comedy",2010,1.9123862132411211,2.252949240649421,2.130636808752799,1.7145167592628359,-0.6089021214952275,-0.41695275143682026,1.8839261064404127,0,1,0,0,1,0,0,0
690,Tinker Tailor Soldier Spy,"Drama,Mystery,Thriller",2011,1.4993869200830037,1.9535050633528164,-0.43172958161312613,0.11543769381431526,0.47738396064428645,0.055072659811062526,0.2766929867519538,0,0,0,1,0,1,0,0
691,Resident Evil: Retribution,"Action,Horror,Sci-Fi",2012,-1.2146084349560544,-0.46076361610105754,-0.09693911462561827,-0.17709919738015742,-1.0605103159446678,0.9235016269696846,-1.5714511579114503,1,0,1,0,0,0,0,0
692,Dear Zindagi,"Drama,Romance",2016,-0.21161015157205476,-0.7040620101545487,-1.423959544280965,-1.2435998199739906,1.8457887311731682,-1.1335725758698958,1.1838056186973331,0,0,0,0,0,1,1,0
694,Pompeii,"Action,Adventure,Drama",2014,-1.2146084349560544,-0.011597350156150755,-0.45168518580913375,-0.3739286773904636,-0.4855014065750636,0.9235016269696846,-1.476652234726363,1,1,0,0,0,1,0,0
695,Life of Pi,"Adventure,Drama,Fantasy",2012,1.1453875259474744,-0.6666314879924732,0.7519161530286882,1.3973428001524684,0.7351149670600102,1.1242529140526953,1.3203508566795241,0,1,0,0,0,1,0,0
698,I Origins,"Drama,Romance,Sci-Fi",2014,-0.15261025254946656,-1.2280893204236065,-1.6637161136726981,-0.40932997858179215,-0.42467972452665154,-0.7299932198989435,0.5271708755345708,0,0,1,0,0,1,1,0
699,Live Free or Die Hard,"Action,Adventure,Thriller",2007,0.5553885357215921,1.5791998417320607,0.821495941246578,0.9942763202403594,0.7854418086828499,-0.41695275143682026,0.40106221625165644,1,1,0,1,0,0,0,0
702,Ted,"Comedy,Fantasy",2012,0.14238924256347454,-0.0677431333992641,1.3263050899234117,1.465826205857921,-0.42467972452665154,-0.7299932198989435,0.15406318703546468,0,0,0,0,1,0,0,0
703,RED,"Action,Comedy,Crime",2010,0.024389444518298106,2.1281808334425025,0.4646649839219687,0.601383361524905,-0.1289297094574005,0.24239929083129033,0.2766929867519538,1,0,0,0,1,0,0,1
704,Australia,"Adventure,Drama,Romance",2008,-0.38860984863981946,-0.030312611237188536,0.008063770453273944,-0.23970306521510823,2.414724152712697,-0.1611800651396621,-0.31906171399836736,0,1,0,0,0,1,1,0
705,Faster,"Action,Crime,Drama",2010,-0.9196089398431134,0.025833172005924807,-0.45145560949791935,-0.4323293523867035,-0.9282037850030305,-2.6747782413594114,-0.4329943647987933,1,0,0,0,0,1,0,1
708,The Hollars,"Comedy,Drama,Romance",2016,-0.38860984863981946,0.437568915788756,-1.486788558366811,-1.812160767655452,-1.6188309469519884,-1.1335725758698958,-0.4329943647987933,0,0,0,0,1,1,1,0
709,The Judge,"Crime,Drama",2014,-0.6836093437527605,2.5898239401081007,-0.026307383149533015,0.05100565635486445,1.4061209422618741,0.055072659811062526,0.6550189646006985,0,0,0,0,0,1,0,1
710,Closed Circuit,"Crime,Drama,Mystery",2013,-0.565609545707584,1.4107624920027206,-1.0479060021078894,-1.364048516483231,-1.0605103159446678,-0.1611800651396621,-0.7643557385007963,0,0,0,0,0,1,0,1
711,Transformers: Revenge of the Fallen,"Action,Adventure,Sci-Fi",2009,-1.4506080310464073,-0.46076361610105754,2.0868485164316684,0.9509939169639662,1.8031530964804268,1.0274651705412963,-0.9765661720527359,1,1,1,0,0,0,0,0
712,La tortue rouge,"Animation,Fantasy",2016,1.5583868191055918,-1.9392692415030424,-1.5058693759131472,-1.5713312230337146,-2.230402003184264,-0.7299932198989435,0.9159334320825904,0,0,0,0,0,0,0,0
713,The Book of Life,"Animation,Adventure,Comedy",2014,0.4373887376764157,1.0926030536250784,0.016342078942314677,-0.7989319767616085,-1.127700871382861,-2.6747782413594114,0.5271708755345708,0,1,0,0,1,0,0,0
714,Incendies,"Drama,Mystery,War",2010,1.2043874249700626,-1.6398250642064378,-0.9858721430782827,-0.35033758136556276,0.9340964743617057,0.5554397592934142,1.7404231493253701,0,0,0,0,0,1,0,0
715,The Heartbreak Kid,"Comedy,Romance",2007,-0.801609141797937,0.35646945110425876,-0.18683953246259488,-0.5209719283932326,0.15378735760971712,0.9235016269696846,-1.1818188864718244,0,0,0,0,1,0,1,0
716,Happy Feet,"Animation,Comedy,Family",2006,1.0273877279022978,1.9160745411907407,1.2164893102051686,0.014028656897965435,-0.3047390471200417,0.6891471559868676,-0.4329943647987933,0,0,0,0,1,0,0,0
717,Entourage,Comedy,2015,-1.2736083339786428,-0.9099298820459643,-0.26456671410659854,-0.6280496389707042,-0.5469051231300567,-0.7299932198989435,-0.31906171399836736,0,0,0,0,1,0,0,0
718,The Strangers,"Horror,Mystery,Thriller",2008,-0.7426092427753488,-0.9473604042080399,0.048543903809294596,-0.3171239524900768,-1.7663463956880587,-0.7299932198989435,-0.7643557385007963,0,0,0,1,0,0,0,0
719,Noah,"Action,Adventure,Drama",2014,0.49638863669900385,1.0738877925440407,0.561148832443387,0.4086962514377517,1.268123378208011,0.055072659811062526,-1.1818188864718244,1,1,0,0,0,1,0,0
720,Neighbors,Comedy,2014,0.49638863669900385,0.4562841768697938,0.9281078574826528,0.5392714998730449,-0.9940160482195343,0.055072659811062526,-0.5451875858160063,0,0,0,0,1,0,0,0
721,Nymphomaniac: Vol. II,Drama,2013,0.024389444518298106,2.3090950238925343,-1.6637161136726981,-0.614039904707747,0.529764981435487,1.6615396667171016,-0.2033896334147279,0,0,0,0,0,1,0,0
722,Wild,"Adventure,Biography,Drama",2014,0.9683878288797096,0.057025273807654535,-0.16826554693760454,-0.32706674204753405,0.09823169096841443,0.055072659811062526,0.2766929867519538,0,1,0,0,0,1,0,0
723,Grown Ups,Comedy,2010,-1.7456075261593484,1.1861793590302674,1.0051179444869562,0.30751437910089346,-0.671503978173847,1.1242529140526953,-0.9765661720527359,0,0,0,0,1,0,0,0
724,Blair Witch,"Horror,Thriller",2016,-0.7426092427753488,-1.7708318917737023,-0.510537602017017,-1.189931785602,-1.5463257753555228,0.5554397592934142,-1.8454113487674377,0,0,0,1,0,0,0,0
725,The Karate Kid,"Action,Drama,Family",2010,0.08338934354088633,0.6060062655180961,1.0942443101625128,-0.07575609511655579,1.360450718052454,0.055072659811062526,-0.7643557385007963,1,0,0,0,0,1,0,0
726,Dark Shadows,"Comedy,Fantasy,Horror",2012,-0.270610050594643,1.4481930141647963,0.3616664080389092,0.40679736243945747,-0.014343817818798938,1.6615396667171016,-0.7643557385007963,0,0,0,0,1,0,0,0
727,Friends with Benefits,"Comedy,Romance",2011,0.20138914158606278,0.30656208822149156,0.0912384871400492,0.7588109286884815,-0.2455990947139204,-0.41695275143682026,-0.31906171399836736,0,0,0,0,1,0,1,0
728,The Illusionist,"Drama,Mystery,Romance",2006,0.49638863669900385,1.0926030536250784,-0.13649547427887593,0.8526892473466039,-0.1869992407394412,-0.1611800651396621,0.9159334320825904,0,0,0,0,0,1,1,0
729,The A-Team,"Action,Adventure,Comedy",2010,-0.7426092427753488,0.9304041242560844,0.3361731246901301,0.4557773375980937,0.20886614569456943,0.4076330896196196,-0.0859781230478768,1,1,0,0,1,0,0,0
730,The Guest,Thriller,2014,0.9683878288797096,-0.6853467490735109,-1.667669728420884,-0.5578836643213894,-0.7985702969717113,0.5554397592934142,-0.2033896334147279,0,0,0,1,0,0,0,0
731,The Internship,Comedy,2013,-1.03760873788829,0.8493046595715872,-0.06188680318729304,0.17149966492555813,0.3176253496107333,0.9235016269696846,-0.6556413770500084,0,0,0,0,1,0,0,0
732,Paul,"Adventure,Comedy,Sci-Fi",2011,-0.15261025254946656,0.007117910924887027,-0.17675384099151303,0.3676114729291635,-0.5469051231300567,0.055072659811062526,0.15406318703546468,0,1,1,0,1,0,0,0
734,The Da Vinci Code,"Mystery,Thriller",2006,-0.801609141797937,1.560484580651023,1.3206828761516671,0.960324693291291,1.7602322714761491,1.9488387551091348,-0.31906171399836736,0,0,0,1,0,0,0,0
735,Mr. Church,"Comedy,Drama",2016,-1.332608233001231,-0.0677431333992641,-1.555729064104891,-1.4249848437505312,-0.5469051231300567,1.9998576812715305,1.0489998104983562,0,0,0,0,1,1,0,0
737,The Blackcoat's Daughter,"Horror,Thriller",2015,0.49638863669900385,-0.4981941382631331,-1.898961726787738,-1.9196972895851614,-1.2642302648746795,-1.1335725758698958,-1.3801138817580632,0,0,0,1,0,0,0,0
738,Body of Lies,"Action,Drama,Romance",2008,-0.15261025254946656,-0.2673725849303341,-0.14373337545768408,0.2631529117491262,0.7854418086828499,1.8408727384857708,0.2766929867519538,1,0,0,0,0,1,1,0
739,Knight of Cups,"Drama,Romance",2015,-0.38860984863981946,0.2816084067801079,-1.5890303640348686,-1.3901367904107331,0.26347617245303195,0.5554397592934142,-1.2818360990065498,0,0,0,0,0,1,1,0
740,The Mummy: Tomb of the Dragon Emperor,"Action,Adventure,Fantasy",2008,-1.6866076271367603,0.868019920652625,0.5698994330964259,-0.10015783886497522,-0.07138098816009314,0.811212445590572,-1.7558307149319876,1,1,0,0,0,0,0,0
741,The Boss,Comedy,2016,-1.1556085359334662,-0.14260417772341524,0.18003650609305233,-1.1206252446075933,-0.8630596781273681,-1.1335725758698958,-1.5714511579114503,0,0,0,0,1,0,0,0
742,Hands of Stone,"Action,Biography,Drama",2016,-0.3296099496172312,0.8305893984905495,-1.1113642395269292,-1.6659353916001074,-0.1289297094574005,-1.1335725758698958,-0.31906171399836736,1,0,0,0,0,1,0,0
743,El secreto de sus ojos,"Drama,Mystery,Romance",2009,1.2043874249700626,-1.2156124797029146,-0.5250276987353728,0.03620366641564304,0.835376997764085,0.055072659811062526,1.7404231493253701,0,0,0,0,0,1,1,0
744,True Grit,"Adventure,Drama,Western",2010,1.2043874249700626,1.4544314345251423,1.060880440698547,0.6233183024484578,-0.1869992407394412,0.6891471559868676,0.9159334320825904,0,1,0,0,0,1,0,0
745,We Are Your Friends,"Drama,Music,Romance",2015,-0.801609141797937,-0.7040620101545487,-1.1926894680467726,-1.193707587429714,-1.0605103159446678,-1.7023857306291776,-0.7643557385007963,0,0,0,0,0,1,1,0
746,A Million Ways to Die in the West,"Comedy,Romance,Western",2014,-0.9196089398431134,-0.5668167622269387,-0.09279493683127646,0.03786106454478756,0.15378735760971712,-0.7299932198989435,-0.8713306701683731,0,0,0,0,1,0,1,0
749,Ouija: Origin of Evil,"Horror,Thriller",2016,0.3193889396312392,-1.440195612675368,-0.21899506097851468,-1.1133085778379395,-0.8630596781273681,-0.1611800651396621,-0.8713306701683731,0,0,0,1,0,0,0,0
750,Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",2013,-1.2146084349560544,-0.6853467490735109,0.24346770056908654,-0.36067870318077977,-0.42467972452665154,-0.7299932198989435,-1.0800622441538863,0,1,0,0,0,0,0,0
751,Fracture,"Crime,Drama,Mystery",2007,0.49638863669900385,0.4063768139870266,-0.14988844356478775,0.06465425682363833,-0.014343817818798938,0.24239929083129033,0.40106221625165644,0,0,0,0,0,1,0,1
752,Oculus,"Horror,Mystery",2013,0.08338934354088633,-1.4651492941167519,-0.3550107630900713,-0.35023277943183556,-0.5469051231300567,-0.1611800651396621,-0.4329943647987933,0,0,0,0,0,0,0,0
753,In Bruges,"Comedy,Crime,Drama",2008,0.4373887376764157,0.4812378583111777,-0.9411865995924777,0.9013187710017877,-0.3644291465161256,-0.7299932198989435,1.3203508566795241,0,0,0,0,1,1,0,1
754,This Means War,"Action,Comedy,Romance",2012,-1.6866076271367603,0.6621520487612094,0.07784503126551959,0.09902159467581233,-0.6089021214952275,0.055072659811062526,-0.6556413770500084,1,0,0,0,1,0,1,0
760,The Fighter,"Action,Biography,Drama",2010,1.1453875259474744,0.15683999957318928,0.4941100160657673,0.7732283339006336,0.15378735760971712,0.5554397592934142,1.1838056186973331,1,0,0,0,0,1,0,0
761,August Rush,"Drama,Music",2007,-1.2736083339786428,0.26913156605941596,-0.2775429308500338,-0.3646932581169922,0.04219081585673559,-1.1335725758698958,0.784606483450038,0,0,0,0,0,1,0,0
762,Chef,"Comedy,Drama",2014,0.49638863669900385,0.6559136284008628,-0.2854207014115883,0.08381953609636836,0.04219081585673559,0.4076330896196196,0.5271708755345708,0,0,0,0,1,1,0,0
